path,scale,model_dir,language,n_rows,n_cols,bytes,n_missing,n_dup_rows,llm_matches_dir,selfplay,seq_len_ok
10/gemini-3.1-flash-lite-preview/x10_fr_gemini-3.1-flash-lite-preview.csv,10.0,gemini-3.1-flash-lite-preview,fr,40,20,18153,0,0,True,True,True
10/gemini-3.1-flash-lite-preview/x10_vn_gemini-3.1-flash-lite-preview.csv,10.0,gemini-3.1-flash-lite-preview,vn,40,20,19313,0,0,True,True,True
10/gemini-3.5-flash-lite/x10_ar_gemini-3.5-flash-lite.csv,10.0,gemini-3.5-flash-lite,ar,40,20,17593,0,0,True,True,True
10/gemini-3.5-flash-lite/x10_cn_gemini-3.5-flash-lite.csv,10.0,gemini-3.5-flash-lite,cn,40,20,17673,0,0,True,True,True
10/gemini-3.5-flash-lite/x10_en_gemini-3.5-flash-lite.csv,10.0,gemini-3.5-flash-lite,en,40,20,17433,0,0,True,True,True
10/gemini-3.5-flash-lite/x10_fr_gemini-3.5-flash-lite.csv,10.0,gemini-3.5-flash-lite,fr,40,20,17513,0,0,True,True,True
10/gemini-3.5-flash-lite/x10_vn_gemini-3.5-flash-lite.csv,10.0,gemini-3.5-flash-lite,vn,40,20,18673,0,0,True,True,True
10/gpt-5.4-nano-2026-03-17/x10_ar_gpt-5.4-nano-2026-03-17.csv,10.0,gpt-5.4-nano-2026-03-17,ar,40,20,17753,0,0,True,True,True
10/gpt-5.4-nano-2026-03-17/x10_cn_gpt-5.4-nano-2026-03-17.csv,10.0,gpt-5.4-nano-2026-03-17,cn,40,20,17833,0,0,True,True,True
10/gpt-5.4-nano-2026-03-17/x10_en_gpt-5.4-nano-2026-03-17.csv,10.0,gpt-5.4-nano-2026-03-17,en,40,20,17593,0,0,True,True,True
10/gpt-5.4-nano-2026-03-17/x10_fr_gpt-5.4-nano-2026-03-17.csv,10.0,gpt-5.4-nano-2026-03-17,fr,40,20,17673,0,0,True,True,True
10/gpt-5.4-nano-2026-03-17/x10_vn_gpt-5.4-nano-2026-03-17.csv,10.0,gpt-5.4-nano-2026-03-17,vn,40,20,18833,0,0,True,True,True
10/grok-4.20-0309-non-reasoning/x10_ar_grok-4.20-0309-non-reasoning.csv,10.0,grok-4.20-0309-non-reasoning,ar,40,20,18153,0,0,True,True,True
10/grok-4.20-0309-non-reasoning/x10_cn_grok-4.20-0309-non-reasoning.csv,10.0,grok-4.20-0309-non-reasoning,cn,40,20,18233,0,0,True,True,True
10/grok-4.20-0309-non-reasoning/x10_en_grok-4.20-0309-non-reasoning.csv,10.0,grok-4.20-0309-non-reasoning,en,40,20,17993,0,0,True,True,True
10/grok-4.20-0309-non-reasoning/x10_fr_grok-4.20-0309-non-reasoning.csv,10.0,grok-4.20-0309-non-reasoning,fr,40,20,18073,0,0,True,True,True
10/grok-4.20-0309-non-reasoning/x10_vn_grok-4.20-0309-non-reasoning.csv,10.0,grok-4.20-0309-non-reasoning,vn,40,20,19233,0,0,True,True,True
10/qwen3-235b-a22b-instruct-2507/x10_ar_qwen3-235b-a22b-instruct-2507.csv,10.0,qwen3-235b-a22b-instruct-2507,ar,40,20,18233,0,0,True,True,True
10/qwen3-235b-a22b-instruct-2507/x10_cn_qwen3-235b-a22b-instruct-2507.csv,10.0,qwen3-235b-a22b-instruct-2507,cn,40,20,18313,0,0,True,True,True
10/qwen3-235b-a22b-instruct-2507/x10_en_qwen3-235b-a22b-instruct-2507.csv,10.0,qwen3-235b-a22b-instruct-2507,en,40,20,18073,0,0,True,True,True
10/qwen3-235b-a22b-instruct-2507/x10_fr_qwen3-235b-a22b-instruct-2507.csv,10.0,qwen3-235b-a22b-instruct-2507,fr,40,20,18153,0,0,True,True,True
10/qwen3-235b-a22b-instruct-2507/x10_vn_qwen3-235b-a22b-instruct-2507.csv,10.0,qwen3-235b-a22b-instruct-2507,vn,40,20,19313,0,0,True,True,True
100/claude-haiku-4-5-20251001/x100_ar_claude-haiku-4-5-20251001.csv,100.0,claude-haiku-4-5-20251001,ar,40,20,18563,0,0,True,True,True
100/claude-haiku-4-5-20251001/x100_cn_claude-haiku-4-5-20251001.csv,100.0,claude-haiku-4-5-20251001,cn,40,20,18636,0,0,True,True,True
100/claude-haiku-4-5-20251001/x100_en_claude-haiku-4-5-20251001.csv,100.0,claude-haiku-4-5-20251001,en,40,20,18399,0,0,True,True,True
100/claude-haiku-4-5-20251001/x100_fr_claude-haiku-4-5-20251001.csv,100.0,claude-haiku-4-5-20251001,fr,40,20,18491,0,0,True,True,True
100/claude-haiku-4-5-20251001/x100_vn_claude-haiku-4-5-20251001.csv,100.0,claude-haiku-4-5-20251001,vn,40,20,19658,0,0,True,True,True
100/gemini-3.1-flash-lite-preview/x100_ar_gemini-3.1-flash-lite-preview.csv,100.0,gemini-3.1-flash-lite-preview,ar,40,20,18804,0,0,True,True,True
100/gemini-3.1-flash-lite-preview/x100_cn_gemini-3.1-flash-lite-preview.csv,100.0,gemini-3.1-flash-lite-preview,cn,40,20,18860,0,0,True,True,True
100/gemini-3.1-flash-lite-preview/x100_en_gemini-3.1-flash-lite-preview.csv,100.0,gemini-3.1-flash-lite-preview,en,40,20,18708,0,0,True,True,True
100/gemini-3.1-flash-lite-preview/x100_fr_gemini-3.1-flash-lite-preview.csv,100.0,gemini-3.1-flash-lite-preview,fr,40,20,18740,0,0,True,True,True
100/gemini-3.1-flash-lite-preview/x100_vn_gemini-3.1-flash-lite-preview.csv,100.0,gemini-3.1-flash-lite-preview,vn,40,20,19970,0,0,True,True,True
100/gemini-3.5-flash-lite/x100_ar_gemini-3.5-flash-lite.csv,100.0,gemini-3.5-flash-lite,ar,40,20,18340,0,0,True,True,True
100/gemini-3.5-flash-lite/x100_cn_gemini-3.5-flash-lite.csv,100.0,gemini-3.5-flash-lite,cn,40,20,18338,0,0,True,True,True
100/gemini-3.5-flash-lite/x100_en_gemini-3.5-flash-lite.csv,100.0,gemini-3.5-flash-lite,en,40,20,18101,0,0,True,True,True
100/gemini-3.5-flash-lite/x100_fr_gemini-3.5-flash-lite.csv,100.0,gemini-3.5-flash-lite,fr,40,20,18143,0,0,True,True,True
100/gemini-3.5-flash-lite/x100_vn_gemini-3.5-flash-lite.csv,100.0,gemini-3.5-flash-lite,vn,40,20,19411,0,0,True,True,True
100/gpt-5.4-nano-2026-03-17/x100_ar_gpt-5.4-nano-2026-03-17.csv,100.0,gpt-5.4-nano-2026-03-17,ar,40,20,18358,0,0,True,True,True
100/gpt-5.4-nano-2026-03-17/x100_cn_gpt-5.4-nano-2026-03-17.csv,100.0,gpt-5.4-nano-2026-03-17,cn,40,20,18443,0,0,True,True,True
100/gpt-5.4-nano-2026-03-17/x100_en_gpt-5.4-nano-2026-03-17.csv,100.0,gpt-5.4-nano-2026-03-17,en,40,20,18321,0,0,True,True,True
100/gpt-5.4-nano-2026-03-17/x100_fr_gpt-5.4-nano-2026-03-17.csv,100.0,gpt-5.4-nano-2026-03-17,fr,40,20,18293,0,0,True,True,True
100/gpt-5.4-nano-2026-03-17/x100_vn_gpt-5.4-nano-2026-03-17.csv,100.0,gpt-5.4-nano-2026-03-17,vn,40,20,19456,0,0,True,True,True
100/grok-4.20-0309-non-reasoning/x100_ar_grok-4.20-0309-non-reasoning.csv,100.0,grok-4.20-0309-non-reasoning,ar,40,20,18834,0,0,True,True,True
100/grok-4.20-0309-non-reasoning/x100_cn_grok-4.20-0309-non-reasoning.csv,100.0,grok-4.20-0309-non-reasoning,cn,40,20,18959,0,0,True,True,True
100/grok-4.20-0309-non-reasoning/x100_en_grok-4.20-0309-non-reasoning.csv,100.0,grok-4.20-0309-non-reasoning,en,40,20,18715,0,0,True,True,True
100/grok-4.20-0309-non-reasoning/x100_fr_grok-4.20-0309-non-reasoning.csv,100.0,grok-4.20-0309-non-reasoning,fr,40,20,18766,0,0,True,True,True
100/grok-4.20-0309-non-reasoning/x100_vn_grok-4.20-0309-non-reasoning.csv,100.0,grok-4.20-0309-non-reasoning,vn,40,20,19955,0,0,True,True,True
100/qwen3-235b-a22b-instruct-2507/x100_ar_qwen3-235b-a22b-instruct-2507.csv,100.0,qwen3-235b-a22b-instruct-2507,ar,40,20,18774,0,0,True,True,True
100/qwen3-235b-a22b-instruct-2507/x100_cn_qwen3-235b-a22b-instruct-2507.csv,100.0,qwen3-235b-a22b-instruct-2507,cn,40,20,18931,0,0,True,True,True
100/qwen3-235b-a22b-instruct-2507/x100_en_qwen3-235b-a22b-instruct-2507.csv,100.0,qwen3-235b-a22b-instruct-2507,en,40,20,18616,0,0,True,True,True
100/qwen3-235b-a22b-instruct-2507/x100_fr_qwen3-235b-a22b-instruct-2507.csv,100.0,qwen3-235b-a22b-instruct-2507,fr,40,20,18767,0,0,True,True,True
100/qwen3-235b-a22b-instruct-2507/x100_vn_qwen3-235b-a22b-instruct-2507.csv,100.0,qwen3-235b-a22b-instruct-2507,vn,40,20,19951,0,0,True,True,True
1000/claude-haiku-4-5-20251001/x1000_ar_claude-haiku-4-5-20251001.csv,1000.0,claude-haiku-4-5-20251001,ar,40,20,19251,0,0,True,True,True
1000/claude-haiku-4-5-20251001/x1000_cn_claude-haiku-4-5-20251001.csv,1000.0,claude-haiku-4-5-20251001,cn,40,20,19317,0,0,True,True,True
1000/claude-haiku-4-5-20251001/x1000_en_claude-haiku-4-5-20251001.csv,1000.0,claude-haiku-4-5-20251001,en,40,20,19001,0,0,True,True,True
1000/claude-haiku-4-5-20251001/x1000_fr_claude-haiku-4-5-20251001.csv,1000.0,claude-haiku-4-5-20251001,fr,40,20,19213,0,0,True,True,True
1000/claude-haiku-4-5-20251001/x1000_vn_claude-haiku-4-5-20251001.csv,1000.0,claude-haiku-4-5-20251001,vn,40,20,20361,0,0,True,True,True
1000/gemini-3.1-flash-lite-preview/x1000_ar_gemini-3.1-flash-lite-preview.csv,1000.0,gemini-3.1-flash-lite-preview,ar,40,20,19383,0,0,True,True,True
1000/gemini-3.1-flash-lite-preview/x1000_cn_gemini-3.1-flash-lite-preview.csv,1000.0,gemini-3.1-flash-lite-preview,cn,40,20,19467,0,0,True,True,True
1000/gemini-3.1-flash-lite-preview/x1000_en_gemini-3.1-flash-lite-preview.csv,1000.0,gemini-3.1-flash-lite-preview,en,40,20,19257,0,0,True,True,True
1000/gemini-3.1-flash-lite-preview/x1000_fr_gemini-3.1-flash-lite-preview.csv,1000.0,gemini-3.1-flash-lite-preview,fr,40,20,19359,0,0,True,True,True
1000/gemini-3.1-flash-lite-preview/x1000_vn_gemini-3.1-flash-lite-preview.csv,1000.0,gemini-3.1-flash-lite-preview,vn,40,20,20583,0,0,True,True,True
1000/gemini-3.5-flash-lite/x1000_ar_gemini-3.5-flash-lite.csv,1000.0,gemini-3.5-flash-lite,ar,40,20,19027,0,0,True,True,True
1000/gemini-3.5-flash-lite/x1000_cn_gemini-3.5-flash-lite.csv,1000.0,gemini-3.5-flash-lite,cn,40,20,19091,0,0,True,True,True
1000/gemini-3.5-flash-lite/x1000_en_gemini-3.5-flash-lite.csv,1000.0,gemini-3.5-flash-lite,en,40,20,18749,0,0,True,True,True
1000/gemini-3.5-flash-lite/x1000_fr_gemini-3.5-flash-lite.csv,1000.0,gemini-3.5-flash-lite,fr,40,20,18743,0,0,True,True,True
1000/gemini-3.5-flash-lite/x1000_vn_gemini-3.5-flash-lite.csv,1000.0,gemini-3.5-flash-lite,vn,40,20,19999,0,0,True,True,True
1000/gpt-5.4-nano-2026-03-17/x1000_ar_gpt-5.4-nano-2026-03-17.csv,1000.0,gpt-5.4-nano-2026-03-17,ar,40,20,19035,0,0,True,True,True
1000/gpt-5.4-nano-2026-03-17/x1000_cn_gpt-5.4-nano-2026-03-17.csv,1000.0,gpt-5.4-nano-2026-03-17,cn,40,20,19087,0,0,True,True,True
1000/gpt-5.4-nano-2026-03-17/x1000_en_gpt-5.4-nano-2026-03-17.csv,1000.0,gpt-5.4-nano-2026-03-17,en,40,20,18919,0,0,True,True,True
1000/gpt-5.4-nano-2026-03-17/x1000_fr_gpt-5.4-nano-2026-03-17.csv,1000.0,gpt-5.4-nano-2026-03-17,fr,40,20,18987,0,0,True,True,True
1000/gpt-5.4-nano-2026-03-17/x1000_vn_gpt-5.4-nano-2026-03-17.csv,1000.0,gpt-5.4-nano-2026-03-17,vn,40,20,20065,0,0,True,True,True
1000/grok-4.20-0309-non-reasoning/x1000_ar_grok-4.20-0309-non-reasoning.csv,1000.0,grok-4.20-0309-non-reasoning,ar,40,20,19523,0,0,True,True,True
1000/grok-4.20-0309-non-reasoning/x1000_cn_grok-4.20-0309-non-reasoning.csv,1000.0,grok-4.20-0309-non-reasoning,cn,40,20,19673,0,0,True,True,True
1000/grok-4.20-0309-non-reasoning/x1000_en_grok-4.20-0309-non-reasoning.csv,1000.0,grok-4.20-0309-non-reasoning,en,40,20,19593,0,0,True,True,True
1000/grok-4.20-0309-non-reasoning/x1000_fr_grok-4.20-0309-non-reasoning.csv,1000.0,grok-4.20-0309-non-reasoning,fr,40,20,19673,0,0,True,True,True
1000/grok-4.20-0309-non-reasoning/x1000_vn_grok-4.20-0309-non-reasoning.csv,1000.0,grok-4.20-0309-non-reasoning,vn,40,20,20805,0,0,True,True,True
1000/qwen3-235b-a22b-instruct-2507/x1000_ar_qwen3-235b-a22b-instruct-2507.csv,1000.0,qwen3-235b-a22b-instruct-2507,ar,40,20,19275,0,0,True,True,True
1000/qwen3-235b-a22b-instruct-2507/x1000_cn_qwen3-235b-a22b-instruct-2507.csv,1000.0,qwen3-235b-a22b-instruct-2507,cn,40,20,19527,0,0,True,True,True
1000/qwen3-235b-a22b-instruct-2507/x1000_en_qwen3-235b-a22b-instruct-2507.csv,1000.0,qwen3-235b-a22b-instruct-2507,en,40,20,19229,0,0,True,True,True
1000/qwen3-235b-a22b-instruct-2507/x1000_fr_qwen3-235b-a22b-instruct-2507.csv,1000.0,qwen3-235b-a22b-instruct-2507,fr,40,20,19339,0,0,True,True,True
1000/qwen3-235b-a22b-instruct-2507/x1000_vn_qwen3-235b-a22b-instruct-2507.csv,1000.0,qwen3-235b-a22b-instruct-2507,vn,40,20,20521,0,0,True,True,True
2/claude-haiku-4-5-20251001/x2_ar_claude-haiku-4-5-20251001.csv,2.0,claude-haiku-4-5-20251001,ar,40,20,17466,0,0,True,True,True
2/claude-haiku-4-5-20251001/x2_cn_claude-haiku-4-5-20251001.csv,2.0,claude-haiku-4-5-20251001,cn,40,20,17533,0,0,True,True,True
2/claude-haiku-4-5-20251001/x2_en_claude-haiku-4-5-20251001.csv,2.0,claude-haiku-4-5-20251001,en,40,20,17396,0,0,True,True,True
2/claude-haiku-4-5-20251001/x2_fr_claude-haiku-4-5-20251001.csv,2.0,claude-haiku-4-5-20251001,fr,40,20,17485,0,0,True,True,True
2/claude-haiku-4-5-20251001/x2_vn_claude-haiku-4-5-20251001.csv,2.0,claude-haiku-4-5-20251001,vn,40,20,18831,0,0,True,True,True
2/gemini-3.1-flash-lite-preview/x2_ar_gemini-3.1-flash-lite-preview.csv,2.0,gemini-3.1-flash-lite-preview,ar,40,20,17679,0,0,True,True,True
2/gemini-3.1-flash-lite-preview/x2_cn_gemini-3.1-flash-lite-preview.csv,2.0,gemini-3.1-flash-lite-preview,cn,40,20,17831,0,0,True,True,True
2/gemini-3.1-flash-lite-preview/x2_en_gemini-3.1-flash-lite-preview.csv,2.0,gemini-3.1-flash-lite-preview,en,40,20,17575,0,0,True,True,True
2/gemini-3.1-flash-lite-preview/x2_fr_gemini-3.1-flash-lite-preview.csv,2.0,gemini-3.1-flash-lite-preview,fr,40,20,17674,0,0,True,True,True
2/gemini-3.1-flash-lite-preview/x2_vn_gemini-3.1-flash-lite-preview.csv,2.0,gemini-3.1-flash-lite-preview,vn,40,20,18870,0,0,True,True,True
2/gemini-3.5-flash-lite/x2_ar_gemini-3.5-flash-lite.csv,2.0,gemini-3.5-flash-lite,ar,40,20,16919,0,0,True,True,True
2/gemini-3.5-flash-lite/x2_cn_gemini-3.5-flash-lite.csv,2.0,gemini-3.5-flash-lite,cn,40,20,17087,0,0,True,True,True
2/gemini-3.5-flash-lite/x2_en_gemini-3.5-flash-lite.csv,2.0,gemini-3.5-flash-lite,en,40,20,16961,0,0,True,True,True
2/gemini-3.5-flash-lite/x2_fr_gemini-3.5-flash-lite.csv,2.0,gemini-3.5-flash-lite,fr,40,20,17012,0,0,True,True,True
2/gemini-3.5-flash-lite/x2_vn_gemini-3.5-flash-lite.csv,2.0,gemini-3.5-flash-lite,vn,40,20,18067,0,0,True,True,True
2/gpt-5.4-nano-2026-03-17/x2_ar_gpt-5.4-nano-2026-03-17.csv,2.0,gpt-5.4-nano-2026-03-17,ar,40,20,17357,0,0,True,True,True
2/gpt-5.4-nano-2026-03-17/x2_cn_gpt-5.4-nano-2026-03-17.csv,2.0,gpt-5.4-nano-2026-03-17,cn,40,20,17379,0,0,True,True,True
2/gpt-5.4-nano-2026-03-17/x2_en_gpt-5.4-nano-2026-03-17.csv,2.0,gpt-5.4-nano-2026-03-17,en,40,20,16871,0,0,True,True,True
2/gpt-5.4-nano-2026-03-17/x2_fr_gpt-5.4-nano-2026-03-17.csv,2.0,gpt-5.4-nano-2026-03-17,fr,40,20,17195,0,0,True,True,True
2/gpt-5.4-nano-2026-03-17/x2_vn_gpt-5.4-nano-2026-03-17.csv,2.0,gpt-5.4-nano-2026-03-17,vn,40,20,18333,0,0,True,True,True
2/grok-4.20-0309-non-reasoning/x2_ar_grok-4.20-0309-non-reasoning.csv,2.0,grok-4.20-0309-non-reasoning,ar,40,20,17430,0,0,True,True,True
2/grok-4.20-0309-non-reasoning/x2_cn_grok-4.20-0309-non-reasoning.csv,2.0,grok-4.20-0309-non-reasoning,cn,40,20,17620,0,0,True,True,True
2/grok-4.20-0309-non-reasoning/x2_en_grok-4.20-0309-non-reasoning.csv,2.0,grok-4.20-0309-non-reasoning,en,40,20,17217,0,0,True,True,True
2/grok-4.20-0309-non-reasoning/x2_fr_grok-4.20-0309-non-reasoning.csv,2.0,grok-4.20-0309-non-reasoning,fr,40,20,17339,0,0,True,True,True
2/grok-4.20-0309-non-reasoning/x2_vn_grok-4.20-0309-non-reasoning.csv,2.0,grok-4.20-0309-non-reasoning,vn,40,20,18437,0,0,True,True,True
2/qwen3-235b-a22b-instruct-2507/x2_ar_qwen3-235b-a22b-instruct-2507.csv,2.0,qwen3-235b-a22b-instruct-2507,ar,40,20,17914,0,0,True,True,True
2/qwen3-235b-a22b-instruct-2507/x2_cn_qwen3-235b-a22b-instruct-2507.csv,2.0,qwen3-235b-a22b-instruct-2507,cn,40,20,17957,0,0,True,True,True
2/qwen3-235b-a22b-instruct-2507/x2_en_qwen3-235b-a22b-instruct-2507.csv,2.0,qwen3-235b-a22b-instruct-2507,en,40,20,17682,0,0,True,True,True
2/qwen3-235b-a22b-instruct-2507/x2_fr_qwen3-235b-a22b-instruct-2507.csv,2.0,qwen3-235b-a22b-instruct-2507,fr,40,20,17865,0,0,True,True,True
2/qwen3-235b-a22b-instruct-2507/x2_vn_qwen3-235b-a22b-instruct-2507.csv,2.0,qwen3-235b-a22b-instruct-2507,vn,40,20,18957,0,0,True,True,True
5/claude-haiku-4-5-20251001/x5_ar_claude-haiku-4-5-20251001.csv,5.0,claude-haiku-4-5-20251001,ar,40,20,17799,0,0,True,True,True
5/claude-haiku-4-5-20251001/x5_cn_claude-haiku-4-5-20251001.csv,5.0,claude-haiku-4-5-20251001,cn,40,20,17824,0,0,True,True,True
5/claude-haiku-4-5-20251001/x5_en_claude-haiku-4-5-20251001.csv,5.0,claude-haiku-4-5-20251001,en,40,20,17613,0,0,True,True,True
5/claude-haiku-4-5-20251001/x5_fr_claude-haiku-4-5-20251001.csv,5.0,claude-haiku-4-5-20251001,fr,40,20,17710,0,0,True,True,True
5/claude-haiku-4-5-20251001/x5_vn_claude-haiku-4-5-20251001.csv,5.0,claude-haiku-4-5-20251001,vn,40,20,18874,0,0,True,True,True
5/gemini-3.1-flash-lite-preview/x5_ar_gemini-3.1-flash-lite-preview.csv,5.0,gemini-3.1-flash-lite-preview,ar,40,20,18026,0,0,True,True,True
5/gemini-3.1-flash-lite-preview/x5_cn_gemini-3.1-flash-lite-preview.csv,5.0,gemini-3.1-flash-lite-preview,cn,40,20,18085,0,0,True,True,True
5/gemini-3.1-flash-lite-preview/x5_en_gemini-3.1-flash-lite-preview.csv,5.0,gemini-3.1-flash-lite-preview,en,40,20,17849,0,0,True,True,True
5/gemini-3.1-flash-lite-preview/x5_fr_gemini-3.1-flash-lite-preview.csv,5.0,gemini-3.1-flash-lite-preview,fr,40,20,17954,0,0,True,True,True
5/gemini-3.1-flash-lite-preview/x5_vn_gemini-3.1-flash-lite-preview.csv,5.0,gemini-3.1-flash-lite-preview,vn,40,20,19099,0,0,True,True,True
5/gemini-3.5-flash-lite/x5_ar_gemini-3.5-flash-lite.csv,5.0,gemini-3.5-flash-lite,ar,40,20,17543,0,0,True,True,True
5/gemini-3.5-flash-lite/x5_cn_gemini-3.5-flash-lite.csv,5.0,gemini-3.5-flash-lite,cn,40,20,17550,0,0,True,True,True
5/gemini-3.5-flash-lite/x5_en_gemini-3.5-flash-lite.csv,5.0,gemini-3.5-flash-lite,en,40,20,17292,0,0,True,True,True
5/gemini-3.5-flash-lite/x5_fr_gemini-3.5-flash-lite.csv,5.0,gemini-3.5-flash-lite,fr,40,20,17361,0,0,True,True,True
5/gemini-3.5-flash-lite/x5_vn_gemini-3.5-flash-lite.csv,5.0,gemini-3.5-flash-lite,vn,40,20,18541,0,0,True,True,True
5/gpt-5.4-nano-2026-03-17/x5_ar_gpt-5.4-nano-2026-03-17.csv,5.0,gpt-5.4-nano-2026-03-17,ar,40,20,17572,0,0,True,True,True
5/gpt-5.4-nano-2026-03-17/x5_cn_gpt-5.4-nano-2026-03-17.csv,5.0,gpt-5.4-nano-2026-03-17,cn,40,20,17670,0,0,True,True,True
5/gpt-5.4-nano-2026-03-17/x5_en_gpt-5.4-nano-2026-03-17.csv,5.0,gpt-5.4-nano-2026-03-17,en,40,20,17517,0,0,True,True,True
5/gpt-5.4-nano-2026-03-17/x5_fr_gpt-5.4-nano-2026-03-17.csv,5.0,gpt-5.4-nano-2026-03-17,fr,40,20,17507,0,0,True,True,True
5/gpt-5.4-nano-2026-03-17/x5_vn_gpt-5.4-nano-2026-03-17.csv,5.0,gpt-5.4-nano-2026-03-17,vn,40,20,18703,0,0,True,True,True
5/grok-4.20-0309-non-reasoning/x5_ar_grok-4.20-0309-non-reasoning.csv,5.0,grok-4.20-0309-non-reasoning,ar,40,20,18024,0,0,True,True,True
5/grok-4.20-0309-non-reasoning/x5_cn_grok-4.20-0309-non-reasoning.csv,5.0,grok-4.20-0309-non-reasoning,cn,40,20,18169,0,0,True,True,True
5/grok-4.20-0309-non-reasoning/x5_en_grok-4.20-0309-non-reasoning.csv,5.0,grok-4.20-0309-non-reasoning,en,40,20,17966,0,0,True,True,True
5/grok-4.20-0309-non-reasoning/x5_fr_grok-4.20-0309-non-reasoning.csv,5.0,grok-4.20-0309-non-reasoning,fr,40,20,18031,0,0,True,True,True
5/grok-4.20-0309-non-reasoning/x5_vn_grok-4.20-0309-non-reasoning.csv,5.0,grok-4.20-0309-non-reasoning,vn,40,20,19231,0,0,True,True,True
5/qwen3-235b-a22b-instruct-2507/x5_ar_qwen3-235b-a22b-instruct-2507.csv,5.0,qwen3-235b-a22b-instruct-2507,ar,40,20,17956,0,0,True,True,True
5/qwen3-235b-a22b-instruct-2507/x5_cn_qwen3-235b-a22b-instruct-2507.csv,5.0,qwen3-235b-a22b-instruct-2507,cn,40,20,18074,0,0,True,True,True
5/qwen3-235b-a22b-instruct-2507/x5_en_qwen3-235b-a22b-instruct-2507.csv,5.0,qwen3-235b-a22b-instruct-2507,en,40,20,17849,0,0,True,True,True
5/qwen3-235b-a22b-instruct-2507/x5_fr_qwen3-235b-a22b-instruct-2507.csv,5.0,qwen3-235b-a22b-instruct-2507,fr,40,20,17907,0,0,True,True,True
5/qwen3-235b-a22b-instruct-2507/x5_vn_qwen3-235b-a22b-instruct-2507.csv,5.0,qwen3-235b-a22b-instruct-2507,vn,40,20,19120,0,0,True,True,True
