Z,beta,epsilon,lam,ALLC,ALLD,TFT,WSLS
100,0.05,0.2,5.0,6.386021651143884e-05,0.997620516631319,0.001793077273482048,0.000522545878687455
100,0.05,0.2,10.0,2.2960667735130466e-07,0.9999891067089347,8.725509000141769e-06,1.938175387746743e-06
100,0.05,0.2,100.0,1.3013967087378677e-53,1.0,6.647195862564217e-48,6.432542376899876e-49
100,0.05,0.2,1000.0,0.0,1.0,0.0,0.0
100,0.1,0.0,0.01,0.23145621879512807,0.26278748936007906,0.25920843346287625,0.24654785838191662
100,0.1,0.0,0.1,0.12587558731698548,0.3188707570326273,0.33857498030468874,0.2166786753456985
100,0.1,0.0,0.25,0.07814958333208516,0.31539525213500963,0.41393595719104437,0.19251920734186084
100,0.1,0.0,0.5,0.051211582057030025,0.30377094811305233,0.4585175517882872,0.18649991804163046
100,0.1,0.0,1.0,0.03195220349291233,0.2831520833811993,0.48037809415456517,0.20451761897132323
100,0.1,0.0,2.0,0.019373943101357094,0.2728383805869293,0.4772760064968617,0.23051166981485194
100,0.1,0.0,5.0,0.009621362712383062,0.3471074709925613,0.42583385723201017,0.21743730906304548
100,0.1,0.0,10.0,0.004823600053517484,0.5632116675327012,0.28636872123705726,0.14559601117672402
100,0.1,0.0,100.0,1.4535065046106568e-11,0.9999999985028883,9.83539400563004e-10,4.990372328045553e-10
100,0.1,0.0,1000.0,3.8271106860679957e-103,1.0,2.5896782309060107e-101,1.3139746688833453e-101
100,0.1,0.05,0.01,0.22814663428236465,0.267268357742722,0.2511252025216507,0.25345980545326263
100,0.1,0.05,0.1,0.09986410775683727,0.3815258038313269,0.2601250215592181,0.25848506685261774
100,0.1,0.05,0.25,0.04883349069781786,0.44601991765411075,0.25801225924836724,0.24713433239970414
100,0.1,0.05,0.5,0.03217011333337605,0.5068994334401846,0.2235913989231069,0.2373390543033324
100,0.1,0.05,1.0,0.021945435254538428,0.6055570928881577,0.14973125483707234,0.2227662170202315
100,0.1,0.05,2.0,0.012659580692820803,0.7376657565955119,0.06819928672997061,0.18147537598169666
100,0.1,0.05,5.0,0.002422485800276964,0.8942458777826839,0.009670777463393173,0.0936608589536459
100,0.1,0.05,10.0,0.00015829697514391732,0.9694327917509005,0.0005092843067291839,0.02989962696722644
100,0.1,0.05,100.0,3.7341992260660286e-26,0.9999999999959627,7.492300968446781e-26,4.037346733917839e-12
100,0.1,0.05,1000.0,1.8916862081030158e-245,1.0,3.7833724162060316e-245,3.589696049566811e-112
100,0.1,0.1,0.01,0.2289201823077996,0.26868467488185593,0.24827396215024833,0.25412118066009615
100,0.1,0.1,0.1,0.09688276660411506,0.4159709189174823,0.2321717927302033,0.25497452174819935
100,0.1,0.1,0.25,0.03931659405613498,0.5458774186383714,0.20721786630328598,0.20758812100220767
100,0.1,0.1,0.5,0.023673994455694493,0.6607605540520806,0.16578829299657788,0.14977715849564702
100,0.1,0.1,1.0,0.01370445166595113,0.8024342049953351,0.09392037297508059,0.0899409703636332
100,0.1,0.1,2.0,0.005015844424072728,0.9370601268826704,0.026627893297202682,0.03129613539605422
100,0.1,0.1,5.0,0.00021705684774586426,0.9975267671737856,0.0008488976099353261,0.0014072783685331234
100,0.1,0.1,10.0,1.2962203318784468e-06,0.9999854771700629,4.168383115524999e-06,9.058226489688419e-06
100,0.1,0.1,100.0,2.9674886477380125e-46,1.0,5.956967878499358e-46,1.5088926135853477e-45
100,0.1,0.1,1000.0,0.0,1.0,0.0,0.0
100,0.1,0.2,0.01,0.23289122476978996,0.2675693441043329,0.247574050263072,0.2519653808628051
100,0.1,0.2,0.1,0.11109467587336383,0.42944446465839886,0.22051907800373866,0.23894178146449865
100,0.1,0.2,0.25,0.03312924236523453,0.6340191312037079,0.17211212403392429,0.1607395023971333
100,0.1,0.2,0.5,0.010231481791171261,0.8108064085904806,0.10988144453584127,0.06908066508250692
100,0.1,0.2,1.0,0.002385753173537761,0.9389246834471681,0.04151154774616299,0.017178015633131167
100,0.1,0.2,2.0,0.00020375815765033106,0.9929747744865474,0.005181062373809425,0.0016404049819929319
100,0.1,0.2,5.0,2.2960667735130466e-07,0.9999891067089347,8.725509000141769e-06,1.938175387746743e-06
100,0.1,0.2,10.0,2.7876940410468686e-12,0.9999999997434941,2.1894730489098472e-10,3.4770897922620144e-11
100,0.1,0.2,100.0,8.45026305184353e-106,1.0,5.1757147554583814e-95,5.1820594012003485e-96
100,0.1,0.2,1000.0,0.0,1.0,0.0,0.0
100,0.5,0.0,0.01,0.17046396669737726,0.3008557158628012,0.29648254579734795,0.23219777164247363
100,0.5,0.0,0.1,0.051211582057030025,0.30377094811305233,0.4585175517882872,0.18649991804163046
100,0.5,0.0,0.25,0.02726879112735212,0.27707677906685246,0.4820086137240686,0.21364581608172684
100,0.5,0.0,0.5,0.01641483478354419,0.2780570905509675,0.4712211846831467,0.23430688998234162
100,0.5,0.0,1.0,0.009621362712383062,0.3471074709925613,0.42583385723201017,0.21743730906304548
100,0.5,0.0,2.0,0.004823600053517484,0.5632116675327012,0.28636872123705726,0.14559601117672402
100,0.5,0.0,5.0,0.0003324516797541216,0.9659404561045745,0.022373910917196222,0.011353181298475169
100,0.5,0.0,10.0,1.340105253762007e-06,0.999861973220679,9.067774762684182e-05,4.600892644030191e-05
100,0.5,0.0,100.0,3.886930351408588e-52,1.0,2.630156204453144e-50,1.334512753983615e-50
100,0.5,0.0,1000.0,0.0,1.0,0.0,0.0
100,0.5,0.05,0.01,0.15523013212389367,0.32913037415220725,0.25558801081238774,0.2600514829115113
100,0.5,0.05,0.1,0.03217011333337605,0.5068994334401846,0.2235913989231069,0.2373390543033324
100,0.5,0.05,0.25,0.019014758671837936,0.6458887336674428,0.12205424560514147,0.21304226205557783
100,0.5,0.05,0.5,0.00962484413797173,0.7803254263705993,0.04767093782519157,0.16237879166623742
100,0.5,0.05,1.0,0.002422485800276964,0.8942458777826839,0.009670777463393173,0.0936608589536459
100,0.5,0.05,2.0,0.00015829697514391732,0.9694327917509005,0.0005092843067291839,0.02989962696722644
100,0.5,0.05,5.0,4.3062857803024335e-08,0.9992135098434497,1.028875615239167e-07,0.0007863442061309575
100,0.5,0.05,10.0,4.367475115364074e-14,0.9999985651323562,9.115823571948461e-14,1.4348675089591681e-06
100,0.5,0.05,100.0,1.7258869707469423e-123,1.0,3.4517739415093035e-123,1.3705779773881101e-56
100,0.5,0.05,1000.0,0.0,1.0,0.0,0.0
100,0.5,0.1,0.01,0.15632376985578333,0.34111980222308047,0.2410872984592161,0.26146912946192014
100,0.5,0.1,0.1,0.023673994455694493,0.6607605540520806,0.16578829299657788,0.14977715849564702
100,0.5,0.1,0.25,0.010704788982129046,0.8510910312550466,0.06875500094198084,0.06944917882084349
100,0.5,0.1,0.5,0.0029789543015537718,0.9641369848970432,0.014437443619476941,0.018446617181926035
100,0.5,0.1,1.0,0.00021705684774586426,0.9975267671737856,0.0008488976099353261,0.0014072783685331234
100,0.5,0.1,2.0,1.2962203318784468e-06,0.9999854771700629,4.168383115524999e-06,9.058226489688419e-06
100,0.5,0.1,5.0,3.3908082538141167e-13,0.9999999999964283,8.229192550750409e-13,2.4096823207289672e-12
100,0.5,0.1,10.0,3.47867909611853e-24,1.0,7.313894387444426e-24,2.1865279129258116e-23
100,0.5,0.1,100.0,1.1824943431621754e-223,1.0,2.364988686328069e-223,4.64038384631785e-223
100,0.5,0.1,1000.0,0.0,1.0,0.0,0.0
100,0.5,0.2,0.01,0.1706843466568471,0.34030148461711884,0.23647727424528492,0.2525368944807491
100,0.5,0.2,0.1,0.010231481791171261,0.8108064085904806,0.10988144453584127,0.06908066508250692
100,0.5,0.2,0.25,0.0012530830906238495,0.9644290974425482,0.02492071508299535,0.009397104383832613
100,0.5,0.2,0.5,6.386021651143884e-05,0.997620516631319,0.001793077273482048,0.000522545878687455
100,0.5,0.2,1.0,2.2960667735130466e-07,0.9999891067089347,8.725509000141769e-06,1.938175387746743e-06
100,0.5,0.2,2.0,2.7876940410468686e-12,0.9999999997434941,2.1894730489098472e-10,3.4770897922620144e-11
100,0.5,0.2,5.0,1.2971110063973834e-27,1.0,2.2731421572997705e-24,2.4289430771705653e-25
100,0.5,0.2,10.0,1.3013967087378677e-53,1.0,6.647195862564217e-48,6.432542376899876e-49
100,0.5,0.2,100.0,0.0,1.0,0.0,0.0
100,0.5,0.2,1000.0,0.0,1.0,0.0,0.0
100,1.0,0.0,0.01,0.12587558731698548,0.3188707570326273,0.33857498030468874,0.2166786753456985
100,1.0,0.0,0.1,0.03195220349291233,0.2831520833811993,0.48037809415456517,0.20451761897132323
100,1.0,0.0,0.25,0.01641483478354419,0.2780570905509675,0.4712211846831467,0.23430688998234162
100,1.0,0.0,0.5,0.009621362712383062,0.3471074709925613,0.42583385723201017,0.21743730906304548
100,1.0,0.0,1.0,0.004823600053517484,0.5632116675327012,0.28636872123705726,0.14559601117672402
100,1.0,0.0,2.0,0.0009164429292199075,0.9070335186712029,0.061061211289987045,0.030988827109590174
100,1.0,0.0,5.0,1.340105253762007e-06,0.999861973220679,9.067774762684182e-05,4.600892644030191e-05
100,1.0,0.0,10.0,1.4535065046106568e-11,0.9999999985028883,9.83539400563004e-10,4.990372328045553e-10
100,1.0,0.0,100.0,3.8271106860679957e-103,1.0,2.5896782309060107e-101,1.3139746688833453e-101
100,1.0,0.0,1000.0,0.0,1.0,0.0,0.0
100,1.0,0.05,0.01,0.09986410775683727,0.3815258038313269,0.2601250215592181,0.25848506685261774
100,1.0,0.05,0.1,0.021945435254538428,0.6055570928881577,0.14973125483707234,0.2227662170202315
100,1.0,0.05,0.25,0.00962484413797173,0.7803254263705993,0.04767093782519157,0.16237879166623742
100,1.0,0.05,0.5,0.002422485800276964,0.8942458777826839,0.009670777463393173,0.0936608589536459
100,1.0,0.05,1.0,0.00015829697514391732,0.9694327917509005,0.0005092843067291839,0.02989962696722644
100,1.0,0.05,2.0,6.703181484488421e-07,0.9972952031423319,1.7101510598119024e-06,0.002702416388459868
100,1.0,0.05,5.0,4.367475115364074e-14,0.9999985651323562,9.115823571948461e-14,1.4348675089591681e-06
100,1.0,0.05,10.0,3.7341992260660286e-26,0.9999999999959627,7.492300968446781e-26,4.037346733917839e-12
100,1.0,0.05,100.0,1.8916862081030158e-245,1.0,3.7833724162060316e-245,3.589696049566811e-112
100,1.0,0.05,1000.0,0.0,1.0,0.0,0.0
100,1.0,0.1,0.01,0.09688276660411506,0.4159709189174823,0.2321717927302033,0.25497452174819935
100,1.0,0.1,0.1,0.01370445166595113,0.8024342049953351,0.09392037297508059,0.0899409703636332
100,1.0,0.1,0.25,0.0029789543015537718,0.9641369848970432,0.014437443619476941,0.018446617181926035
100,1.0,0.1,0.5,0.00021705684774586426,0.9975267671737856,0.0008488976099353261,0.0014072783685331234
100,1.0,0.1,1.0,1.2962203318784468e-06,0.9999854771700629,4.168383115524999e-06,9.058226489688419e-06
100,1.0,0.1,2.0,5.28242021102043e-11,0.9999999994305716,1.3677782219617169e-10,3.798263925448172e-10
100,1.0,0.1,5.0,3.47867909611853e-24,1.0,7.313894387444426e-24,2.1865279129258116e-23
100,1.0,0.1,10.0,2.9674886477380125e-46,1.0,5.956967878499358e-46,1.5088926135853477e-45
100,1.0,0.1,100.0,0.0,1.0,0.0,0.0
100,1.0,0.1,1000.0,0.0,1.0,0.0,0.0
100,1.0,0.2,0.01,0.11109467587336383,0.42944446465839886,0.22051907800373866,0.23894178146449865
100,1.0,0.2,0.1,0.002385753173537761,0.9389246834471681,0.04151154774616299,0.017178015633131167
100,1.0,0.2,0.25,6.386021651143884e-05,0.997620516631319,0.001793077273482048,0.000522545878687455
100,1.0,0.2,0.5,2.2960667735130466e-07,0.9999891067089347,8.725509000141769e-06,1.938175387746743e-06
100,1.0,0.2,1.0,2.7876940410468686e-12,0.9999999997434941,2.1894730489098472e-10,3.4770897922620144e-11
100,1.0,0.2,2.0,1.9010087413332266e-22,1.0,1.1188023690550276e-19,1.2803269495527476e-20
100,1.0,0.2,5.0,1.3013967087378677e-53,1.0,6.647195862564217e-48,6.432542376899876e-49
100,1.0,0.2,10.0,8.45026305184353e-106,1.0,5.1757147554583814e-95,5.1820594012003485e-96
100,1.0,0.2,100.0,0.0,1.0,0.0,0.0
100,1.0,0.2,1000.0,0.0,1.0,0.0,0.0
200,0.01,0.0,0.01,0.2462417512756915,0.25255789957972297,0.25185356057693803,0.2493467885676475
200,0.01,0.0,0.1,0.21430699516455734,0.27367149211685216,0.2687779359007943,0.24324357681779624
200,0.01,0.0,0.25,0.1710910965985626,0.29900567014203383,0.2970186137718195,0.23288461948758407
200,0.01,0.0,0.5,0.1267045841097724,0.31585635464982226,0.3394278412943382,0.21801121994606715
200,0.01,0.0,1.0,0.08882710912992091,0.31420880197998846,0.3969692843748913,0.19999480451519933
200,0.01,0.0,2.0,0.0591285477181365,0.3039542211879687,0.44785437616368345,0.18906285493021133
200,0.01,0.0,5.0,0.03120315131893405,0.27700154631703255,0.4830140220118857,0.20878128035214769
200,0.01,0.0,10.0,0.018095581090260715,0.2653101949101267,0.4819490162230759,0.2346452077765367
200,0.01,0.0,100.0,0.0006509166040085198,0.8847629304216371,0.07617379644823558,0.038412356526118775
200,0.01,0.0,1000.0,7.68944225895016e-21,1.0,1.0329484087052847e-18,5.2031892548211745e-19
200,0.01,0.05,0.01,0.24557077827798898,0.2534165157189963,0.25023336978441746,0.25077933621859727
200,0.01,0.05,0.1,0.20785007415130227,0.283426077532966,0.25233314580653615,0.25639070250919554
200,0.01,0.05,0.25,0.15584679809859364,0.3275525286142676,0.25576063820046263,0.2608400350866761
200,0.01,0.05,0.5,0.10063543352583419,0.3786984182969468,0.2603624402397572,0.2603037079374618
200,0.01,0.05,1.0,0.057857156131312024,0.4268104334429932,0.2613319363002905,0.2540004741254043
200,0.01,0.05,2.0,0.03655089338273218,0.47805398107249036,0.23880913345974072,0.2465859920850367
200,0.01,0.05,5.0,0.021666518468606445,0.5962921810709885,0.14876283304809976,0.23327846741230535
200,0.01,0.05,10.0,0.012197346618879492,0.7237333601133353,0.06785603706127696,0.1962132562065082
200,0.01,0.05,100.0,6.362107478326949e-07,0.9934034201899162,1.9932381802877005e-06,0.006593950361155626
200,0.01,0.05,1000.0,4.450902561422344e-49,1.0,8.925566622644106e-49,1.8013312659494698e-18
200,0.01,0.1,0.01,0.24574463435138444,0.25367695339189966,0.24966120904355987,0.250917203213156
200,0.01,0.1,0.1,0.20913260640910192,0.2868240956508274,0.24653169759193397,0.2575116003481367
200,0.01,0.1,0.25,0.15693064513787738,0.3397767019322193,0.24115851584593964,0.26213413708396366
200,0.01,0.1,0.5,0.09766341796357302,0.4134568318799598,0.23231419115728144,0.25656555899918576
200,0.01,0.1,1.0,0.048957664856299876,0.5086051945886652,0.21558940352190625,0.22684773703312872
200,0.01,0.1,2.0,0.02780369982115959,0.6165549961923215,0.18264624646348193,0.17299505752303698
200,0.01,0.1,5.0,0.013785479975027794,0.7982071879394665,0.09427036380478093,0.09373696828072468
200,0.01,0.1,10.0,0.004999542185486027,0.9345049942176735,0.02708661674071677,0.03340884685612368
200,0.01,0.1,100.0,5.84942084873619e-11,0.9999999991279745,1.8299138743552761e-10,6.305398262514644e-10
200,0.01,0.1,1000.0,1.4452657129521314e-88,1.0,2.9002049745169477e-88,2.3576651924216354e-87
200,0.01,0.2,0.01,0.24656622182468235,0.2534462870512079,0.24952706826015,0.25046042286395975
200,0.01,0.2,0.1,0.2165630419235304,0.2851298271221413,0.2450018955028883,0.25330523545144
200,0.01,0.2,0.25,0.17122432232920898,0.3393549526691381,0.23652385139292684,0.25289687360872604
200,0.01,0.2,0.5,0.11188029723978615,0.4275623689719192,0.2207002305134184,0.23985710327487625
200,0.01,0.2,1.0,0.04825385235370916,0.5739128590013309,0.18806245035191277,0.1897708382930471
200,0.01,0.2,2.0,0.015286319694637238,0.7528540778113201,0.13308131668047332,0.09877828581356932
200,0.01,0.2,5.0,0.0024944658755576923,0.9368108714254159,0.04271062475465876,0.01798403794436773
200,0.01,0.2,10.0,0.0002218558667823754,0.992505121763904,0.005502603507765027,0.0017704188615485339
200,0.01,0.2,100.0,8.814448845249126e-22,1.0,2.332066869947095e-19,2.4434120293493026e-20
200,0.01,0.2,1000.0,4.390463420130449e-202,1.0,1.3919330747887565e-185,8.162268373527832e-187
200,0.05,0.0,0.01,0.23158882220901864,0.26240375364527346,0.2593308447628734,0.2466765793828345
200,0.05,0.0,0.1,0.1267045841097724,0.31585635464982226,0.3394278412943382,0.21801121994606715
200,0.05,0.0,0.25,0.07857129261653195,0.3113496778234246,0.41509439249063207,0.19498463706941138
200,0.05,0.0,0.5,0.051060457671660286,0.29893167686887506,0.46019838581513445,0.1898094796443302
200,0.05,0.0,1.0,0.03120315131893405,0.27700154631703255,0.4830140220118857,0.20878128035214769
200,0.05,0.0,2.0,0.018095581090260715,0.2653101949101267,0.4819490162230759,0.2346452077765367
200,0.05,0.0,5.0,0.00800153859936989,0.33307146764482437,0.436749196571666,0.2221777971841397
200,0.05,0.0,10.0,0.0035550174668071035,0.5339736424323994,0.3071292681956712,0.1553420719051223
200,0.05,0.0,100.0,2.5890247940726607e-11,0.999999994744472,3.4777951226618353e-09,1.751842685301281e-09
200,0.05,0.0,1000.0,6.508155135921172e-98,1.0,8.742621732587442e-96,4.403851641973326e-96
200,0.05,0.05,0.01,0.22829472534730136,0.26695796591294624,0.2511667004484209,0.2535806082913315
200,0.05,0.05,0.1,0.10063543352583419,0.3786984182969468,0.2603624402397572,0.2603037079374618
200,0.05,0.05,0.25,0.04922283656668942,0.44127709537565296,0.25791155806366634,0.2515885099939913
200,0.05,0.05,0.5,0.032193186930633666,0.5006347848340501,0.22281871327443029,0.24435331496088597
200,0.05,0.05,1.0,0.021666518468606445,0.5962921810709885,0.14876283304809976,0.23327846741230535
200,0.05,0.05,2.0,0.012197346618879492,0.7237333601133353,0.06785603706127696,0.1962132562065082
200,0.05,0.05,5.0,0.0022261943249783107,0.8760255585404588,0.009798503142040404,0.11194974399252244
200,0.05,0.05,10.0,0.00014196669891715594,0.9553783301157884,0.0005386640250149944,0.04394103916027947
200,0.05,0.05,100.0,1.2891625679445574e-25,0.9999999990594564,2.6801598143687457e-25,9.405436681498837e-10
200,0.05,0.05,1000.0,1.5899415737231892e-237,1.0,3.1798831474529134e-237,2.555927815299594e-88
200,0.05,0.1,0.01,0.22906839570214368,0.2684277687931336,0.2482861212278866,0.2542177142768361
200,0.05,0.1,0.1,0.09766341796357302,0.4134568318799598,0.23231419115728144,0.25656555899918576
200,0.05,0.1,0.25,0.039779486833793176,0.5415107908895955,0.2074207338132398,0.21128898846337146
200,0.05,0.1,0.5,0.023912709396642383,0.6559324069474292,0.16598488357867283,0.15417000007725562
200,0.05,0.1,1.0,0.013785479975027794,0.7982071879394665,0.09427036380478093,0.09373696828072468
200,0.05,0.1,2.0,0.004999542185486027,0.9345049942176735,0.02708661674071677,0.03340884685612368
200,0.05,0.1,5.0,0.00021333408646958122,0.9972831592661436,0.0009043881298689666,0.0015991185175178529
200,0.05,0.1,10.0,1.2871391783477118e-06,0.9999824591349826,4.7744805179217e-06,1.1479245321075394e-05
200,0.05,0.1,100.0,2.0777304105592005e-45,1.0,4.3532268592343126e-45,2.978799394812675e-44
200,0.05,0.1,1000.0,0.0,1.0,0.0,0.0
200,0.05,0.2,0.01,0.2330176944291483,0.267393415058639,0.24757428948975757,0.2520146010224551
200,0.05,0.2,0.1,0.11188029723978615,0.4275623689719192,0.2207002305134184,0.23985710327487625
200,0.05,0.2,0.25,0.0336846237896878,0.6305639982724845,0.17282163107635007,0.1629297468614776
200,0.05,0.2,0.5,0.010490313830146144,0.8073013112138964,0.11116445825122259,0.07104391670473485
200,0.05,0.2,1.0,0.0024944658755576923,0.9368108714254159,0.04271062475465876,0.01798403794436773
200,0.05,0.2,2.0,0.0002218558667823754,0.992505121763904,0.005502603507765027,0.0017704188615485339
200,0.05,0.2,5.0,2.8536521972813413e-07,0.9999875484612797,9.927004702535092e-06,2.239168798014993e-06
200,0.05,0.2,10.0,4.826809103384955e-12,0.9999999996678454,2.8213919612372233e-10,4.518865175484554e-11
200,0.05,0.2,100.0,9.591918963731363e-102,1.0,3.533472724501839e-93,2.1698791857857185e-94
200,0.05,0.2,1000.0,0.0,1.0,0.0,0.0
200,0.1,0.0,0.01,0.21430699516455734,0.27367149211685216,0.2687779359007943,0.24324357681779624
200,0.1,0.0,0.1,0.08882710912992091,0.31420880197998846,0.3969692843748913,0.19999480451519933
200,0.1,0.0,0.25,0.051060457671660286,0.29893167686887506,0.46019838581513445,0.1898094796443302
200,0.1,0.0,0.5,0.03120315131893405,0.27700154631703255,0.4830140220118857,0.20878128035214769
200,0.1,0.0,1.0,0.018095581090260715,0.2653101949101267,0.4819490162230759,0.2346452077765367
200,0.1,0.0,2.0,0.009888084171941846,0.30263641955921705,0.4556204182261481,0.231855078042693
200,0.1,0.0,5.0,0.0035550174668071035,0.5339736424323994,0.3071292681956712,0.1553420719051223
200,0.1,0.0,10.0,0.0006509166040085198,0.8847629304216371,0.07617379644823558,0.038412356526118775
200,0.1,0.0,100.0,7.68944225895016e-21,1.0,1.0329484087052847e-18,5.2031892548211745e-19
200,0.1,0.0,1000.0,1.536712683785158e-194,1.0,2.064317371884729e-192,1.0398422493612902e-192
200,0.1,0.05,0.01,0.20785007415130227,0.283426077532966,0.25233314580653615,0.25639070250919554
200,0.1,0.05,0.1,0.057857156131312024,0.4268104334429932,0.2613319363002905,0.2540004741254043
200,0.1,0.05,0.25,0.032193186930633666,0.5006347848340501,0.22281871327443029,0.24435331496088597
200,0.1,0.05,0.5,0.021666518468606445,0.5962921810709885,0.14876283304809976,0.23327846741230535
200,0.1,0.05,1.0,0.012197346618879492,0.7237333601133353,0.06785603706127696,0.1962132562065082
200,0.1,0.05,2.0,0.003906462791001411,0.8433548729029872,0.017998995655605077,0.1347396686504064
200,0.1,0.05,5.0,0.00014196669891715594,0.9553783301157884,0.0005386640250149944,0.04394103916027947
200,0.1,0.05,10.0,6.362107478326949e-07,0.9934034201899162,1.9932381802877005e-06,0.006593950361155626
200,0.1,0.05,100.0,4.450902561422344e-49,1.0,8.925566622644106e-49,1.8013312659494698e-18
200,0.1,0.05,1000.0,0.0,1.0,0.0,1.2487869849638434e-175
200,0.1,0.1,0.01,0.20913260640910192,0.2868240956508274,0.24653169759193397,0.2575116003481367
200,0.1,0.1,0.1,0.048957664856299876,0.5086051945886652,0.21558940352190625,0.22684773703312872
200,0.1,0.1,0.25,0.023912709396642383,0.6559324069474292,0.16598488357867283,0.15417000007725562
200,0.1,0.1,0.5,0.013785479975027794,0.7982071879394665,0.09427036380478093,0.09373696828072468
200,0.1,0.1,1.0,0.004999542185486027,0.9345049942176735,0.02708661674071677,0.03340884685612368
200,0.1,0.1,2.0,0.000606876828848801,0.9923596142626291,0.0026873152442836693,0.004346193664238492
200,0.1,0.1,5.0,1.2871391783477118e-06,0.9999824591349826,4.7744805179217e-06,1.1479245321075394e-05
200,0.1,0.1,10.0,5.84942084873619e-11,0.9999999991279745,1.8299138743552761e-10,6.305398262514644e-10
200,0.1,0.1,100.0,1.4452657129521314e-88,1.0,2.9002049745169477e-88,2.3576651924216354e-87
200,0.1,0.1,1000.0,0.0,1.0,0.0,0.0
200,0.1,0.2,0.01,0.2165630419235304,0.2851298271221413,0.2450018955028883,0.25330523545144
200,0.1,0.2,0.1,0.04825385235370916,0.5739128590013309,0.18806245035191277,0.1897708382930471
200,0.1,0.2,0.25,0.010490313830146144,0.8073013112138964,0.11116445825122259,0.07104391670473485
200,0.1,0.2,0.5,0.0024944658755576923,0.9368108714254159,0.04271062475465876,0.01798403794436773
200,0.1,0.2,1.0,0.0002218558667823754,0.992505121763904,0.005502603507765027,0.0017704188615485339
200,0.1,0.2,2.0,2.5505740762617736e-06,0.999895460282936,8.178731726458141e-05,2.0201825723143888e-05
200,0.1,0.2,5.0,4.826809103384955e-12,0.9999999996678454,2.8213919612372233e-10,4.518865175484554e-11
200,0.1,0.2,10.0,8.814448845249126e-22,1.0,2.332066869947095e-19,2.4434120293493026e-20
200,0.1,0.2,100.0,4.390463420130449e-202,1.0,1.3919330747887565e-185,8.162268373527832e-187
200,0.1,0.2,1000.0,0.0,1.0,0.0,0.0
200,0.5,0.0,0.01,0.1267045841097724,0.31585635464982226,0.3394278412943382,0.21801121994606715
200,0.5,0.0,0.1,0.03120315131893405,0.27700154631703255,0.4830140220118857,0.20878128035214769
200,0.5,0.0,0.25,0.015003070647082693,0.26988781987550686,0.47698878177385945,0.23812032770355096
200,0.5,0.0,0.5,0.00800153859936989,0.33307146764482437,0.436749196571666,0.2221777971841397
200,0.5,0.0,1.0,0.0035550174668071035,0.5339736424323994,0.3071292681956712,0.1553420719051223
200,0.5,0.0,2.0,0.0006509166040085198,0.8847629304216371,0.07617379644823558,0.038412356526118775
200,0.5,0.0,5.0,1.2706275670182228e-06,0.9997436109289085,0.00016965541982729782,8.546302369715802e-05
200,0.5,0.0,10.0,2.5890247940726607e-11,0.999999994744472,3.4777951226618353e-09,1.751842685301281e-09
200,0.5,0.0,100.0,6.508155135921172e-98,1.0,8.742621732587442e-96,4.403851641973326e-96
200,0.5,0.0,1000.0,0.0,1.0,0.0,0.0
200,0.5,0.05,0.01,0.10063543352583419,0.3786984182969468,0.2603624402397572,0.2603037079374618
200,0.5,0.05,0.1,0.021666518468606445,0.5962921810709885,0.14876283304809976,0.23327846741230535
200,0.5,0.05,0.25,0.009178006535631266,0.7649257760932424,0.04754581801022838,0.17835039936089792
200,0.5,0.05,0.5,0.0022261943249783107,0.8760255585404588,0.009798503142040404,0.11194974399252244
200,0.5,0.05,1.0,0.00014196669891715594,0.9553783301157884,0.0005386640250149944,0.04394103916027947
200,0.5,0.05,2.0,6.362107478326949e-07,0.9934034201899162,1.9932381802877005e-06,0.006593950361155626
200,0.5,0.05,5.0,6.359127422094985e-14,0.9999804429991802,1.5033861962410974e-13,1.9557000605877947e-05
200,0.5,0.05,10.0,1.2891625679445574e-25,0.9999999990594564,2.6801598143687457e-25,9.405436681498837e-10
200,0.5,0.05,100.0,1.5899415737231892e-237,1.0,3.1798831474529134e-237,2.555927815299594e-88
200,0.5,0.05,1000.0,0.0,1.0,0.0,0.0
200,0.5,0.1,0.01,0.09766341796357302,0.4134568318799598,0.23231419115728144,0.25656555899918576
200,0.5,0.1,0.1,0.013785479975027794,0.7982071879394665,0.09427036380478093,0.09373696828072468
200,0.5,0.1,0.25,0.0029580881757917204,0.962321726204264,0.014807565986941027,0.01991261963300324
200,0.5,0.1,0.5,0.00021333408646958122,0.9972831592661436,0.0009043881298689666,0.0015991185175178529
200,0.5,0.1,1.0,1.2871391783477118e-06,0.9999824591349826,4.7744805179217e-06,1.1479245321075394e-05
200,0.5,0.1,2.0,5.84942084873619e-11,0.9999999991279745,1.8299138743552761e-10,6.305398262514644e-10
200,0.5,0.1,5.0,7.114116665240371e-24,1.0,1.7082750599043016e-23,9.387241828883293e-23
200,0.5,0.1,10.0,2.0777304105592005e-45,1.0,4.3532268592343126e-45,2.978799394812675e-44
200,0.5,0.1,100.0,0.0,1.0,0.0,0.0
200,0.5,0.1,1000.0,0.0,1.0,0.0,0.0
200,0.5,0.2,0.01,0.11188029723978615,0.4275623689719192,0.2207002305134184,0.23985710327487625
200,0.5,0.2,0.1,0.0024944658755576923,0.9368108714254159,0.04271062475465876,0.01798403794436773
200,0.5,0.2,0.25,7.095787104154189e-05,0.9974266812149358,0.0019308524605509817,0.000571508453471679
200,0.5,0.2,0.5,2.8536521972813413e-07,0.9999875484612797,9.927004702535092e-06,2.239168798014993e-06
200,0.5,0.2,1.0,4.826809103384955e-12,0.9999999996678454,2.8213919612372233e-10,4.518865175484554e-11
